subject_id	trial 	image 	position of image	sugar/free	bid	reaction time 	Q1	Q2	Q3	Q4	gender	age	day
s33	49	56	1	1	59	1.3639975999976741	5	4	3	4	0	27	60
s33	50	8	2	1	45	3.690984099997877	3	4	2	4	0	27	60
s33	51	12	1	1	55	3.314214500001981	5	2	3	4	0	27	60
s33	52	15	2	0	55	4.8391693999983545	5	2	3	5	0	27	60
s33	53	17	2	0	55	3.1531972999982827	4	3	3	5	0	27	60
s33	54	42	2	1	60	1.2934031000004325	2	3	2	5	0	27	60
s33	55	33	2	0	55	2.854543299999932	5	5	1	4	0	27	60
s33	56	37	1	0	55	2.4844577000003483	5	5	1	2	0	27	60
s33	57	59	2	0	59	5.162650100002793	4	4	1	2	0	27	60
s33	58	38	2	1	45	2.9452600999975402	5	4	2	5	0	27	60
s33	59	40	2	1	49	6.606569800002035	4	4	2	1	0	27	60
s33	60	14	2	1	59	2.2238852999980736	4	3	3	5	0	27	60
s34	1	22	1	1	10	4.359030999999959	1	4	3	2	1	22	61
s34	2	11	1	0	110	7.3249666999981855	4	5	2	5	1	22	61
s34	3	16	2	1	50	6.5773829000027035	2	2	3	3	1	22	61
s34	4	38	2	1	30	3.949399599994649	5	4	2	5	1	22	61
s34	5	9	2	0	90	3.856557099999918	5	4	1	4	1	22	61
s34	6	14	1	1	110	1.7616828000027454	4	4	2	5	1	22	61
s34	7	41	1	0	50	3.3732903999989503	4	4	3	4	1	22	61
s34	8	46	1	1	75	4.445070699999633	4	4	2	4	1	22	61
s34	9	1	1	0	50	4.097600300003251	3	2	3	3	1	22	61
s34	10	25	2	0	70	3.3027826999968966	4	4	2	5	1	22	61
s34	11	53	1	0	60	2.160622700001113	5	5	1	5	1	22	61
s34	12	24	1	1	70	1.4664499999998952	3	4	1	5	1	22	61
s34	13	6	2	1	70	3.198673700004292	2	4	3	5	1	22	61
s34	14	21	2	0	80	3.7722885999974096	5	5	2	5	1	22	61
s34	15	43	1	0	60	1.6083147000026656	1	3	1	3	1	22	61
s34	16	4	1	1	65	2.915907700000389	3	2	3	2	1	22	61
s34	17	27	2	0	70	2.6265245999966282	5	5	2	2	1	22	61
s34	18	60	1	1	80	3.1015157000001636	2	4	2	2	1	22	61
s34	19	48	2	1	65	4.3062656999973115	2	4	2	1	1	22	61
s34	20	23	2	0	50	4.634096100002353	3	4	1	5	1	22	61
s34	21	34	2	1	70	2.0710172000035527	4	4	2	3	1	22	61
s34	22	54	2	1	50	2.3282020000042394	5	4	2	4	1	22	61
s34	23	45	1	0	60	1.8465439999999944	5	4	1	4	1	22	61
s34	24	55	2	0	50	1.963244600003236	4	4	2	2	1	22	61
s34	25	10	1	1	90	4.354243000001588	5	4	2	4	1	22	61
s34	26	26	2	1	60	2.1439991000006557	4	4	1	5	1	22	61
s34	27	44	2	1	80	3.692763200000627	4	3	3	5	1	22	61
s34	28	40	2	1	70	3.0071498999968753	4	4	2	1	1	22	61
s34	29	57	1	0	40	2.808352300002298	5	5	1	5	1	22	61
s34	30	13	2	0	95	2.678920800004562	5	3	2	4	1	22	61
s34	31	47	1	0	40	4.005274299997836	5	4	1	3	1	22	61
s34	32	35	1	0	40	1.5038965999992797	4	2	2	4	1	22	61
s34	33	51	1	0	40	1.4976069999975152	5	4	1	5	1	22	61
s34	34	31	2	0	50	3.2277843999981997	5	4	2	3	1	22	61
s34	35	7	2	0	50	1.8039965000061784	5	5	1	5	1	22	61
s34	36	32	2	1	60	1.483847199997399	2	3	2	3	1	22	61
s34	37	42	2	1	75	1.6702023999969242	2	3	2	5	1	22	61
s34	38	3	1	0	70	4.349978300000657	3	3	2	4	1	22	61
s34	39	39	2	0	90	2.3866388000024017	5	3	1	2	1	22	61
s34	40	17	2	0	60	5.051764199997706	4	3	3	5	1	22	61
s34	41	2	1	1	65	2.338511000001745	2	2	4	1	1	22	61
s34	42	56	1	1	70	2.3679544999977225	5	4	3	4	1	22	61
s34	43	50	2	1	65	2.373068900000362	3	3	3	5	1	22	61
s34	44	58	1	1	50	2.823186599998735	3	5	2	3	1	22	61
s34	45	8	2	1	65	3.5122185000000172	3	4	2	4	1	22	61
s34	46	29	2	0	70	3.1944919000015943	5	5	3	5	1	22	61
s34	47	37	2	0	40	1.8951084000000264	4	3	2	2	1	22	61
s34	48	28	2	1	75	1.4145629000049667	5	5	1	4	1	22	61
s34	49	33	1	0	80	3.2937770999997156	5	4	3	5	1	22	61
s34	50	49	1	0	65	3.147909499995876	5	5	2	5	1	22	61
s34	51	18	1	1	50	1.2783841999989818	1	2	2	3	1	22	61
s34	52	12	1	1	80	2.065942300003371	5	2	3	4	1	22	61
s34	53	5	1	0	60	2.279001099996094	5	5	2	5	1	22	61
s34	54	20	1	1	75	1.639083699999901	3	4	3	4	1	22	61
s34	55	30	1	1	85	3.124451299998327	4	4	3	5	1	22	61
s34	56	15	2	0	60	1.9335367000021506	5	2	3	5	1	22	61
s34	57	52	1	1	60	3.2729171000028145	4	4	3	5	1	22	61
s34	58	59	2	0	70	1.9406094000005396	4	4	1	2	1	22	61
s34	59	36	1	1	55	2.6137557000038214	2	1	3	3	1	22	61
s34	60	19	2	0	50	1.352387799997814	5	4	2	5	1	22	61
s35	1	24	2	1	35	2.990166500000214	3	3	2	4	0	20	61
s35	2	47	2	0	42	4.735722900000383	5	3	2	4	0	20	61
s35	3	11	2	0	45	6.1599442000001545	5	3	2	4	0	20	61
s35	4	41	1	0	32	2.348021599999811	4	4	3	4	0	20	61
s35	5	40	2	1	50	2.844035399999939	4	4	2	1	0	20	61
s35	6	25	2	0	50	2.18479490000027	4	4	2	5	0	20	61
s35	7	56	1	1	70	2.882965399999648	5	4	3	4	0	20	61
s35	8	60	1	1	10	2.5693363999998837	2	4	2	2	0	20	61
s35	9	43	2	0	25	2.712025899999844	4	3	3	5	0	20	61
s35	10	26	1	1	50	2.274036799999976	4	3	2	5	0	20	61
s35	11	16	2	1	15	1.7451654000001326	2	2	3	3	0	20	61
s35	12	14	1	1	75	2.6239088000002084	4	4	2	5	0	20	61
s35	13	28	1	1	0	1.869744399999945	2	4	4	3	0	20	61
s35	14	23	1	0	35	1.6771421000003102	5	3	1	3	0	20	61
s35	15	18	1	1	55	2.170433199999934	1	2	2	3	0	20	61
s35	16	53	1	0	47	4.606083300000137	5	5	1	5	0	20	61
s35	17	21	1	0	68	2.325097100000221	5	4	1	5	0	20	61
s35	18	10	1	1	56	3.0159578999996484	5	4	2	4	0	20	61
s35	19	4	1	1	80	2.5558625000003303	3	2	3	2	0	20	61
s35	20	2	1	1	80	1.6382367000001068	2	2	4	1	0	20	61
s35	21	37	2	0	30	1.6388063000003967	4	3	2	2	0	20	61
s35	22	29	1	0	10	1.5745820000001913	5	5	2	4	0	20	61
s35	23	59	2	0	5	1.268187399999988	4	4	1	2	0	20	61
s35	24	1	2	0	75	1.9535813000002236	5	3	2	5	0	20	61
s35	25	31	1	0	0	1.2592223000001468	5	5	1	1	0	20	61
s35	26	3	2	0	60	1.8575564000002487	2	4	2	2	0	20	61
s35	27	33	2	0	0	1.3783538000002409	5	5	1	4	0	20	61
s35	28	8	1	1	65	3.4059692999999243	4	4	3	5	0	20	61
s35	29	44	1	1	75	1.897128099999918	4	4	2	4	0	20	61
s35	30	46	2	1	20	3.9292953999997735	3	3	2	5	0	20	61
s35	31	58	2	1	30	1.3410424000003331	4	4	2	4	0	20	61
s35	32	9	2	0	45	3.4890932000002977	5	4	1	4	0	20	61
s35	33	39	2	0	50	1.581708599999729	5	3	1	2	0	20	61
s35	34	13	2	0	55	1.3279726000000664	5	3	2	4	0	20	61
s35	35	12	1	1	80	1.105213299999832	5	2	3	4	0	20	61
s35	36	22	1	1	85	3.1594395000001896	1	4	3	2	0	20	61
s35	37	48	2	1	15	2.0487637999999606	2	4	2	1	0	20	61
s35	38	55	1	0	35	3.2674268000000666	5	3	4	5	0	20	61
s35	39	51	1	0	45	1.6491392000002634	5	4	1	5	0	20	61
s35	40	36	1	1	30	2.147145100000216	2	1	3	3	0	20	61
s35	41	52	2	1	45	2.218467099999998	3	3	2	5	0	20	61
s35	42	38	1	1	31	1.9343745999999555	5	4	3	4	0	20	61
s35	43	32	2	1	45	3.569574399999965	2	3	2	3	0	20	61
s35	44	17	2	0	45	1.4654120999998668	4	3	3	5	0	20	61
s35	45	5	1	0	40	1.6037774000001264	5	5	2	5	0	20	61
s35	46	19	1	0	50	1.5690520000002834	5	4	1	4	0	20	61
s35	47	45	2	0	16	2.5228594000000157	5	4	1	4	0	20	61
s35	48	7	1	0	37	3.9767523999998957	5	4	2	5	0	20	61
s35	49	54	2	1	55	4.191800600000079	5	4	2	4	0	20	61
s35	50	20	2	1	20	1.6160937999998168	2	2	3	5	0	20	61
s35	51	30	2	1	5	2.1843652000002294	5	5	2	4	0	20	61
s35	52	6	2	1	65	1.7272601999998187	2	4	3	5	0	20	61
s35	53	49	1	0	80	1.1032924000001003	5	5	2	5	0	20	61
s35	54	35	2	0	25	2.2209963999998763	5	1	2	4	0	20	61
s35	55	27	2	0	0	4.234871200000271	5	5	2	2	0	20	61
s35	56	50	1	1	87	3.6036262000002353	3	4	1	5	0	20	61
s35	57	57	2	0	16	3.9444572999996126	2	4	1	2	0	20	61
s35	58	42	1	1	75	1.5215769999999793	3	2	3	4	0	20	61
s35	59	34	1	1	0	1.6533143999999993	4	4	2	3	0	20	61
s35	60	15	2	0	10	1.6535034999997151	5	2	3	5	0	20	61
s36	1	56	2	1	50	8.63737410000067	1	1	2	3	1	26	62
s36	2	38	2	1	60	3.751948000000084	5	4	2	5	1	26	62
s36	3	31	1	0	55	3.892964099999517	5	5	1	1	1	26	62
s36	4	30	2	1	90	9.613551800000096	5	5	2	4	1	26	62
s36	5	26	1	1	40	2.99862099999973	4	3	2	5	1	26	62
s36	6	33	1	0	39	2.3427019999999175	5	4	3	5	1	26	62
s36	7	59	1	0	64	3.354384199999913	3	1	3	4	1	26	62
s36	8	3	2	0	0	8.980800799999997	2	4	2	2	1	26	62
s36	9	49	1	0	120	4.605500499999835	5	5	2	5	1	26	62
s36	10	51	2	0	97	4.57369159999962	3	4	2	4	1	26	62
s36	11	1	1	0	68	7.82861580000008	3	2	3	3	1	26	62
s36	12	60	2	1	50	1.7862937999998394	3	4	3	4	1	26	62
s36	13	27	2	0	67	9.414462900000217	5	5	2	2	1	26	62
s36	14	52	2	1	89	2.719560399999864	3	3	2	5	1	26	62
s36	15	40	1	1	35	4.098168200000146	4	4	3	5	1	26	62
s36	16	25	1	0	75	1.957598799999687	4	3	1	5	1	26	62
s36	17	24	2	1	55	4.260218200000054	3	3	2	4	1	26	62
s36	18	42	1	1	50	1.0716089999996257	3	2	3	4	1	26	62
s36	19	16	1	1	40	2.0555403999996997	3	2	3	3	1	26	62
s36	20	35	1	0	46	7.852623099999619	4	2	2	4	1	26	62
s36	21	21	1	0	102	3.8774029999995037	5	4	1	5	1	26	62
s36	22	15	2	0	50	3.7858129000005647	5	2	3	5	1	26	62
s36	23	28	1	1	58	3.692472099999577	2	4	4	3	1	26	62
s36	24	54	2	1	35	4.084092100000817	5	4	2	4	1	26	62
s36	25	13	2	0	75	3.3254587999999785	5	3	2	4	1	26	62
s36	26	20	1	1	60	15.145114800000556	3	4	3	4	1	26	62
s36	27	32	1	1	45	1.404501999999411	3	4	2	2	1	26	62
s36	28	58	1	1	60	1.5553910000007818	3	5	2	3	1	26	62
s36	29	7	1	0	65	2.421385200000259	5	4	2	5	1	26	62
s36	30	46	2	1	25	2.6969583999998576	3	3	2	5	1	26	62
s36	31	14	2	1	75	2.819680999999946	4	3	3	5	1	26	62
s36	32	50	2	1	110	1.6041040999998586	3	3	3	5	1	26	62
s36	33	44	1	1	80	6.531112900000153	4	4	2	4	1	26	62
s36	34	10	2	1	60	2.0746587000003274	5	3	2	5	1	26	62
s36	35	55	2	0	55	2.871483299999454	4	4	2	2	1	26	62
s36	36	53	1	0	35	3.8607762000001458	5	5	1	5	1	26	62
s36	37	6	2	1	58	4.030963700000029	2	4	3	5	1	26	62
s36	38	5	2	0	54	2.056238399999529	4	5	3	4	1	26	62
s36	39	23	1	0	55	1.6704133999992337	5	3	1	3	1	26	62
s36	40	43	1	0	69	2.387218999999277	1	3	1	3	1	26	62
s36	41	45	1	0	25	1.7591550999995889	5	4	1	4	1	26	62
s36	42	34	1	1	37	2.1050529000003735	4	4	2	3	1	26	62
s36	43	37	2	0	55	4.160548299999391	4	3	2	2	1	26	62
s36	44	19	1	0	50	4.9899790999998	5	4	1	4	1	26	62
s36	45	17	1	0	60	2.861254600000393	2	2	2	4	1	26	62
s36	46	8	2	1	61	3.3393376000003627	3	4	2	4	1	26	62
s36	47	36	1	1	45	1.7514965999998822	2	1	3	3	1	26	62
s36	48	41	2	0	40	7.083936099999846	4	4	1	3	1	26	62
s36	49	18	1	1	55	2.0293869999995877	1	2	2	3	1	26	62
s36	50	57	2	0	65	1.4402717999992092	2	4	1	2	1	26	62
s36	51	2	2	1	1	1.6384644999998272	4	4	2	4	1	26	62
s36	52	9	2	0	60	1.2110616999998456	5	4	1	4	1	26	62
s36	53	48	2	1	0	1.0963620000002265	2	4	2	1	1	26	62
s36	54	11	1	0	74	2.7758444000000964	4	5	2	5	1	26	62
s36	55	47	2	0	79	2.256793000000471	5	3	2	4	1	26	62
s36	56	39	1	0	58	2.3206670999998096	5	5	1	1	1	26	62
s36	57	22	2	1	45	2.0151710000000094	1	3	3	3	1	26	62
s36	58	29	2	0	110	3.536149800000203	5	5	3	5	1	26	62
s36	59	12	1	1	57	4.792792100000042	5	2	3	4	1	26	62
s36	60	4	2	1	0	1.7131825999995272	4	4	1	5	1	26	62
s37	1	21	2	0	70	3.647646800000075	5	5	2	5	0	51	62
s37	2	3	1	0	0	3.499941499999295	3	3	2	4	0	51	62
s37	3	42	2	1	0	2.910483700000441	2	3	2	5	0	51	62
s37	4	11	2	0	20	4.655098600000201	5	3	2	4	0	51	62
s37	5	26	1	1	0	3.141653700000461	4	3	2	5	0	51	62
s37	6	6	2	1	30	2.8164020999993227	2	4	3	5	0	51	62
s37	7	9	1	0	35	4.796284000000014	5	4	1	5	0	51	62
s37	8	32	1	1	0	1.904357300000811	3	4	2	2	0	51	62
s37	9	36	2	1	40	1.9825387000000774	5	2	1	5	0	51	62
s37	10	58	2	1	0	2.187036899999839	4	4	2	4	0	51	62
s37	11	53	1	0	0	2.0701857000003656	5	5	1	5	0	51	62
s37	12	8	1	1	35	2.177723299999343	4	4	3	5	0	51	62
s37	13	25	2	0	25	4.763129900000422	4	4	2	5	0	51	62
s37	14	60	1	1	0	3.3053975999991962	2	4	2	2	0	51	62
s37	15	49	2	0	45	2.913955399999395	4	3	2	4	0	51	62
s37	16	57	1	0	0	1.804059199999756	5	5	1	5	0	51	62
s37	17	47	2	0	0	2.4149618999999802	5	3	2	4	0	51	62
s37	18	30	1	1	0	1.94561529999919	4	4	3	5	0	51	62
s37	19	17	2	0	0	1.8529851000002964	4	3	3	5	0	51	62
s37	20	18	1	1	0	1.4572972999994818	1	2	2	3	0	51	62
s37	21	12	2	1	0	2.9773769000003085	3	3	2	2	0	51	62
s37	22	38	1	1	0	1.46142079999845	5	4	3	4	0	51	62
s37	23	22	2	1	0	1.6893024000000878	1	3	3	3	0	51	62
s37	24	10	2	1	0	1.8557749999999942	5	3	2	5	0	51	62
s37	25	51	1	0	40	3.382494299999962	5	4	1	5	0	51	62
s37	26	5	1	0	30	2.1198774999993475	5	5	2	5	0	51	62
s37	27	14	2	1	10	2.3087345999992976	4	3	3	5	0	51	62
s37	28	44	1	1	0	2.9461788999997225	4	4	2	4	0	51	62
s37	29	59	2	0	0	2.232071899999937	4	4	1	2	0	51	62
s37	30	45	1	0	10	1.6968333999993774	5	4	1	4	0	51	62
s37	31	20	2	1	0	1.8954307999993034	2	2	3	5	0	51	62
s37	32	40	2	1	0	1.8976786999992328	4	4	2	1	0	51	62
s37	33	55	1	0	0	1.7988708000011684	5	3	4	5	0	51	62
s37	34	29	2	0	0	1.9141376000006858	5	5	3	5	0	51	62
s37	35	56	1	1	0	2.2616098999988026	5	4	3	4	0	51	62
s37	36	39	2	0	20	2.4039412000001903	5	3	1	2	0	51	62
s37	37	23	1	0	0	1.5745541999986017	5	3	1	3	0	51	62
s37	38	35	1	0	20	2.1624348999994254	4	2	2	4	0	51	62
s37	39	24	2	1	0	2.6082741000009264	3	3	2	4	0	51	62
s37	40	4	2	1	0	1.5181260000008479	4	4	1	5	0	51	62
s37	41	43	1	0	0	2.0607277999988582	1	3	1	3	0	51	62
s37	42	37	1	0	0	2.1500886000012542	5	5	1	2	0	51	62
s37	43	2	2	1	0	0.9690217999996094	4	4	2	4	0	51	62
s37	44	50	2	1	20	1.8673479999997653	3	3	3	5	0	51	62
s37	45	15	2	0	0	2.591770999999426	5	2	3	5	0	51	62
s37	46	1	1	0	40	2.7905832000014925	3	2	3	3	0	51	62
s37	47	27	1	0	0	1.6071795999996539	3	5	1	2	0	51	62
s37	48	48	2	1	0	2.6707108999999036	2	4	2	1	0	51	62
s37	49	46	2	1	20	3.185860900000989	3	3	2	5	0	51	62
s37	50	41	1	0	10	1.4223004000014043	4	4	3	4	0	51	62
s37	51	54	2	1	0	2.9317565000001196	5	4	2	4	0	51	62
s37	52	31	1	0	0	1.2349113000000216	5	5	1	1	0	51	62
s37	53	13	1	0	30	4.501546299999973	2	4	2	4	0	51	62
s37	54	52	1	1	30	4.546007999999347	4	4	3	5	0	51	62
s37	55	33	1	0	0	1.8174574000004213	5	4	3	5	0	51	62
s37	56	16	2	1	0	1.760548000000199	2	2	3	3	0	51	62
s37	57	34	1	1	0	1.6519243999991886	4	4	2	3	0	51	62
s37	58	19	2	0	10	1.0652997999986837	5	4	2	5	0	51	62
s37	59	7	1	0	0	1.3953725999999733	5	4	2	5	0	51	62
s37	60	28	2	1	0	1.2692627000014909	5	5	1	4	0	51	62
s38	1	4	2	1	35	7.677547300001606	4	4	1	5	0	23	63
s38	2	10	2	1	60	3.8005152999976417	5	3	2	5	0	23	63
s38	3	15	1	0	80	15.287920400005532	3	3	2	5	0	23	63
s38	4	33	1	0	25	4.758671799994772	5	4	3	5	0	23	63
s38	5	38	1	1	75	13.833179699999164	5	4	3	4	0	23	63
s38	6	13	2	0	83	9.90540129999863	5	3	2	4	0	23	63
s38	7	50	1	1	45	16.48595839999325	3	4	1	5	0	23	63
s38	8	18	1	1	43	9.08197420000215	1	2	2	3	0	23	63
s38	9	12	1	1	115	7.966969999994035	5	2	3	4	0	23	63
s38	10	35	2	0	57	8.94135959999403	5	1	2	4	0	23	63
s38	11	48	1	1	30	12.254427099993336	1	3	2	2	0	23	63
s38	12	56	2	1	28	9.474164400002337	1	1	2	3	0	23	63
s38	13	8	2	1	70	14.047857500001555	3	4	2	4	0	23	63
s38	14	29	2	0	105	11.019883700006176	5	5	3	5	0	23	63
s38	15	20	2	1	40	17.139457400000538	2	2	3	5	0	23	63
s38	16	52	1	1	30	29.21665230000508	4	4	3	5	0	23	63
s38	17	14	2	1	100	10.622112600001856	4	3	3	5	0	23	63
s38	18	25	2	0	90	1.8459538000024622	4	4	2	5	0	23	63
s38	19	46	1	1	19	4.936798100010492	4	4	2	4	0	23	63
s38	20	55	1	0	50	12.202606500010006	5	3	4	5	0	23	63
s38	21	32	2	1	55	7.910470899994834	2	3	2	3	0	23	63
s38	22	57	2	0	15	13.845146699997713	2	4	1	2	0	23	63
s38	23	58	2	1	15	1.6914989999932004	4	4	2	4	0	23	63
s38	24	60	1	1	10	10.22562939999625	2	4	2	2	0	23	63
s38	25	11	1	0	80	4.518866099999286	4	5	2	5	0	23	63
s38	26	21	1	0	55	25.033336899999995	5	4	1	5	0	23	63
s38	27	17	2	0	47	8.870285199998762	4	3	3	5	0	23	63
s38	28	40	1	1	40	19.221053999994183	4	4	3	5	0	23	63
s38	29	59	2	0	45	20.355456400007824	4	4	1	2	0	23	63
s38	30	1	2	0	60	8.172541499996441	5	3	2	5	0	23	63
s38	31	26	1	1	60	8.141888400001335	4	3	2	5	0	23	63
s38	32	54	1	1	35	11.860594400000991	4	4	2	5	0	23	63
s38	33	30	1	1	80	8.464226900003268	4	4	3	5	0	23	63
s38	34	2	2	1	65	5.6056443000125	4	4	2	4	0	23	63
s38	35	16	2	1	40	23.65666059999785	2	2	3	3	0	23	63
s38	36	47	1	0	10	1.9681278000061866	5	4	1	3	0	23	63
s38	37	36	1	1	55	30.959888899989892	2	1	3	3	0	23	63
s38	38	34	1	1	40	7.186705300002359	4	4	2	3	0	23	63
s38	39	23	1	0	45	5.48000250000041	5	3	1	3	0	23	63
s38	40	6	2	1	65	12.02085210000223	2	4	3	5	0	23	63
s38	41	22	2	1	45	26.31639429999632	1	3	3	3	0	23	63
s38	42	28	1	1	65	4.2479949999979	2	4	4	3	0	23	63
s38	43	27	2	0	75	3.18804850000015	5	5	2	2	0	23	63
s38	44	5	2	0	40	6.561438899996574	4	5	3	4	0	23	63
s38	45	42	1	1	45	6.727524599991739	3	2	3	4	0	23	63
s38	46	9	1	0	75	7.302567999999155	5	4	1	5	0	23	63
s38	47	49	2	0	42	11.563981999992393	4	3	2	4	0	23	63
s38	48	31	1	0	0	6.628576399991289	5	5	1	1	0	23	63
s38	49	19	2	0	40	8.974728399989544	5	4	2	5	0	23	63
s38	50	39	2	0	0	16.511937099989154	5	3	1	2	0	23	63
s38	51	44	2	1	68	7.776022799997008	4	3	3	5	0	23	63
s38	52	53	1	0	30	3.0869831000018166	5	5	1	5	0	23	63
s38	53	3	2	0	45	2.0150105000066105	2	4	2	2	0	23	63
s38	54	51	1	0	42	19.03629699999874	5	4	1	5	0	23	63
s38	55	24	1	1	50	5.438315199993667	3	4	1	5	0	23	63
s38	56	45	2	0	43	3.9024463999958243	5	4	1	4	0	23	63
s38	57	37	1	0	43	18.84964939999918	5	5	1	2	0	23	63
s38	58	43	2	0	52	14.352546200010693	4	3	3	5	0	23	63
s38	59	7	1	0	68	10.942070000004605	5	4	2	5	0	23	63
s38	60	41	2	0	83	7.76102649999666	4	4	1	3	0	23	63
s39	1	36	2	1	60	4.6507808000001205	5	2	1	5	1	28	65
s39	2	29	2	0	75	18.259363800000074	5	5	3	5	1	28	65
s39	3	11	1	0	55	8.963054900000088	4	5	2	5	1	28	65
s39	4	39	2	0	60	9.74015970000005	5	3	1	2	1	28	65
s39	5	19	1	0	50	5.720457099999976	5	4	1	4	1	28	65
s39	6	4	2	1	75	5.84053270000004	4	4	1	5	1	28	65
s39	7	54	1	1	60	7.142085100000031	4	4	2	5	1	28	65
s39	8	44	2	1	70	10.68738940000003	4	3	3	5	1	28	65
s39	9	24	2	1	60	3.37595199999987	3	3	2	4	1	28	65
s39	10	1	2	0	30	2.0941169000000173	5	3	2	5	1	28	65
s39	11	35	2	0	31	3.3540963999998894	5	1	2	4	1	28	65
s39	12	31	2	0	40	1.6879566000000068	5	4	2	3	1	28	65
s39	13	48	1	1	70	4.118569600000001	1	3	2	2	1	28	65
s39	14	17	1	0	50	2.782626299999947	2	2	2	4	1	28	65
s39	15	9	1	0	60	5.053482099999883	5	4	1	5	1	28	65
s39	16	47	2	0	40	2.4820498000001407	5	3	2	4	1	28	65
s39	17	8	1	1	50	11.215776699999878	4	4	3	5	1	28	65
s39	18	27	2	0	55	4.783825900000011	5	5	2	2	1	28	65
s39	19	15	2	0	60	1.4660317999998824	5	2	3	5	1	28	65
s39	20	12	2	1	80	11.364687500000173	3	3	2	2	1	28	65
s39	21	50	2	1	60	9.750961899999993	3	3	3	5	1	28	65
s39	22	25	2	0	75	3.264197299999978	4	4	2	5	1	28	65
s39	23	42	1	1	60	15.58859510000002	3	2	3	4	1	28	65
s39	24	32	1	1	80	2.25296000000003	3	4	2	2	1	28	65
s39	25	46	1	1	60	1.4431781999999203	4	4	2	4	1	28	65
s39	26	49	2	0	50	4.2474403000001075	4	3	2	4	1	28	65
s39	27	2	1	1	60	3.954260700000077	2	2	4	1	1	28	65
s39	28	53	1	0	40	1.5068923999999697	5	5	1	5	1	28	65
s39	29	58	2	1	40	2.769593499999928	4	4	2	4	1	28	65
s39	30	10	2	1	70	5.530840000000126	5	3	2	5	1	28	65
s39	31	23	2	0	50	2.8916255999999976	3	4	1	5	1	28	65
s39	32	55	1	0	75	4.9575852000000395	5	3	4	5	1	28	65
s39	33	41	1	0	50	7.5736491000000115	4	4	3	4	1	28	65
s39	34	21	1	0	70	6.422183900000164	5	4	1	5	1	28	65
s39	35	51	2	0	85	3.937522100000024	3	4	2	4	1	28	65
s39	36	52	1	1	90	9.279052200000024	4	4	3	5	1	28	65
s39	37	14	1	1	85	4.825805399999808	4	4	2	5	1	28	65
s39	38	37	1	0	30	1.454652699999997	5	5	1	2	1	28	65
s39	39	38	1	1	60	4.165652799999862	5	4	3	4	1	28	65
s39	40	45	1	0	50	1.7307659000000513	5	4	1	4	1	28	65
s39	41	60	1	1	70	9.192546700000094	2	4	2	2	1	28	65
s39	42	16	2	1	60	4.122199599999931	2	2	3	3	1	28	65
s39	43	26	1	1	75	2.180960900000173	4	3	2	5	1	28	65
s39	44	59	2	0	60	1.884834200000114	4	4	1	2	1	28	65
s39	45	30	1	1	90	3.6594411000000946	4	4	3	5	1	28	65
s39	46	34	2	1	70	1.9630632999999307	4	4	2	3	1	28	65
s39	47	22	1	1	60	1.5821951999998873	1	4	3	2	1	28	65
s39	48	43	2	0	70	4.068177099999957	4	3	3	5	1	28	65
s39	49	57	1	0	40	3.018983599999956	5	5	1	5	1	28	65
s39	50	3	2	0	40	6.190248999999994	2	4	2	2	1	28	65
s39	51	13	2	0	70	3.161659699999973	5	3	2	4	1	28	65
s39	52	20	2	1	85	7.420453400000042	2	2	3	5	1	28	65
s39	53	5	2	0	40	3.9549626999998964	4	5	3	4	1	28	65
s39	54	28	2	1	90	1.6009546999998747	5	5	1	4	1	28	65
s39	55	18	1	1	75	4.817442399999891	1	2	2	3	1	28	65
s39	56	7	2	0	40	2.5236864999999398	5	5	1	5	1	28	65
s39	57	33	1	0	40	5.17665779999993	5	4	3	5	1	28	65
s39	58	6	1	1	60	3.2357019000000946	1	5	1	4	1	28	65
s39	59	40	1	1	70	7.473766099999921	4	4	3	5	1	28	65
s39	60	56	1	1	110	3.145868099999916	5	4	3	4	1	28	65
s40	1	28	1	1	30	5.749588599999697	2	4	4	3	0	21	65
s40	2	1	1	0	10	3.156665599999542	3	2	3	3	0	21	65
s40	3	24	2	1	41	4.925241700000697	3	3	2	4	0	21	65
s40	4	17	1	0	22	3.2077002999994875	2	2	2	4	0	21	65
s40	5	55	2	0	73	4.92236899999989	4	4	2	2	0	21	65
s40	6	31	1	0	92	3.3401861999991524	5	5	1	1	0	21	65
s40	7	18	1	1	55	2.5814485999999306	1	2	2	3	0	21	65
s40	8	16	2	1	84	4.221522599998934	2	2	3	3	0	21	65
s40	9	30	2	1	57	3.403078800000003	5	5	2	4	0	21	65
s40	10	25	2	0	112	2.5537187000009	4	4	2	5	0	21	65
s40	11	15	2	0	34	2.96039010000095	5	2	3	5	0	21	65
s40	12	11	1	0	92	5.331835900000442	4	5	2	5	0	21	65
s40	13	9	2	0	103	4.211846600001081	5	4	1	4	0	21	65
s40	14	19	2	0	75	7.089351200000237	5	4	2	5	0	21	65
s40	15	8	1	1	66	9.754593199999363	4	4	3	5	0	21	65
s40	16	22	1	1	45	2.559155799999644	1	4	3	2	0	21	65
s40	17	42	1	1	64	2.196804700000939	3	2	3	4	0	21	65
s40	18	7	2	0	94	2.552794299999732	5	5	1	5	0	21	65
s40	19	35	2	0	36	2.045282099999895	5	1	2	4	0	21	65
s40	20	38	1	1	45	2.673036399999546	5	4	3	4	0	21	65
s40	21	21	2	0	75	1.9564444000006915	5	5	2	5	0	21	65
